X,Y,Target,Dataset,Data_Perspective
-19.37548828125,-42.22189712524414,0.0,cars,BASE
-21.80328369140625,-39.21315383911133,0.0,cars,BASE
-32.674171447753906,-35.63335037231445,0.0,cars,BASE
-22.621849060058594,-46.1346321105957,0.0,cars,BASE
-24.09915542602539,-36.323726654052734,0.0,cars,BASE
-38.09463882446289,-43.5996208190918,0.0,cars,BASE
-25.276878356933594,-53.08776092529297,0.0,cars,BASE
-29.33199691772461,-50.49849319458008,0.0,cars,BASE
-36.15034866333008,-40.49340438842773,0.0,cars,BASE
-17.14029312133789,-44.38981628417969,0.0,cars,BASE
-24.69428253173828,-41.95599365234375,0.0,cars,BASE
-37.49403762817383,-37.20890426635742,0.0,cars,BASE
-20.3736515045166,-48.1104736328125,0.0,cars,BASE
-26.441192626953125,-38.37129592895508,0.0,cars,BASE
-33.88098907470703,-45.23209762573242,0.0,cars,BASE
-21.85869598388672,-52.889869689941406,0.0,cars,BASE
-30.104576110839844,-46.98982620239258,0.0,cars,BASE
-31.838115692138672,-42.16151428222656,0.0,cars,BASE
-15.639168739318848,-47.313331604003906,0.0,cars,BASE
-27.61169815063477,-43.3335075378418,0.0,cars,BASE
-34.949207305908196,-33.611690521240234,0.0,cars,BASE
-18.596492767333984,-50.83794021606445,0.0,cars,BASE
-28.04110145568848,-35.5301628112793,0.0,cars,BASE
-35.63824462890625,-47.98104476928711,0.0,cars,BASE
-24.17446708679199,-49.664634704589844,0.0,cars,BASE
-32.255489349365234,-49.3154182434082,0.0,cars,BASE
-31.2176513671875,-39.04460906982422,0.0,cars,BASE
-19.052391052246094,-41.92052841186523,0.0,cars,BASE
-21.46367073059082,-38.9449348449707,0.0,cars,BASE
-32.35202407836914,-35.34514236450195,0.0,cars,BASE
-22.879070281982425,-46.464881896972656,0.0,cars,BASE
-23.79301452636719,-36.59400939941406,0.0,cars,BASE
-38.2955322265625,-43.2188835144043,0.0,cars,BASE
-25.000263214111328,-53.41300582885742,0.0,cars,BASE
-29.25638771057129,-50.0958366394043,0.0,cars,BASE
-36.579246520996094,-40.53816604614258,0.0,cars,BASE
-16.78665542602539,-44.122825622558594,0.0,cars,BASE
-24.48947715759277,-42.31081771850586,0.0,cars,BASE
-37.91666793823242,-37.30938720703125,0.0,cars,BASE
-20.64077377319336,-48.43719482421875,0.0,cars,BASE
-26.05178451538086,-38.31012725830078,0.0,cars,BASE
-33.529956817626946,-45.44162368774414,0.0,cars,BASE
-21.698022842407227,-53.28570175170898,0.0,cars,BASE
-30.51081848144531,-46.9959602355957,0.0,cars,BASE
-31.435548782348636,-42.27265167236328,0.0,cars,BASE
-15.341773986816404,-47.00540542602539,0.0,cars,BASE
-27.46605682373047,-43.71940612792969,0.0,cars,BASE
-34.64258575439453,-33.29799652099609,0.0,cars,BASE
-18.889545440673828,-51.12726593017578,0.0,cars,BASE
-28.31812286376953,-35.819454193115234,0.0,cars,BASE
9.241835594177246,-69.00066375732422,0.0,cars,BASE
24.63363647460937,-63.04448318481445,0.0,cars,BASE
19.85466194152832,-66.89892578125,0.0,cars,BASE
4.965981960296631,-62.85808181762695,0.0,cars,BASE
22.95198631286621,-52.04920959472656,0.0,cars,BASE
11.54002857208252,-60.08278274536133,0.0,cars,BASE
6.398466110229492,-56.74831008911133,0.0,cars,BASE
19.05514144897461,-49.78808212280274,0.0,cars,BASE
10.266024589538574,-55.80579376220703,0.0,cars,BASE
13.217906951904295,-68.30007171630861,0.0,cars,BASE
25.814472198486328,-59.75201034545898,0.0,cars,BASE
16.648674011230472,-66.87947082519531,1.0,cars,BASE
6.0167107582092285,-65.95705413818361,0.0,cars,BASE
25.02787971496582,-54.98931503295898,0.0,cars,BASE
13.276543617248535,-62.61979293823242,1.0,cars,BASE
3.6171231269836426,-58.93396377563477,0.0,cars,BASE
15.692181587219238,-49.648216247558594,1.0,cars,BASE
12.098806381225586,-52.83466720581055,1.0,cars,BASE
11.538228988647461,-65.83423614501953,0.0,cars,BASE
20.610361099243164,-59.63805389404297,0.0,cars,BASE
17.95213508605957,-62.03299331665039,0.0,cars,BASE
8.410524368286133,-62.71432495117188,0.0,cars,BASE
19.731698989868164,-56.65386581420898,0.0,cars,BASE
16.31467628479004,-59.52874755859375,1.0,cars,BASE
7.94373083114624,-59.26059341430664,0.0,cars,BASE
17.458168029785153,-54.61045837402344,1.0,cars,BASE
12.914119720458984,-55.84926986694336,1.0,cars,BASE
9.49084758758545,-69.32010650634766,0.0,cars,BASE
24.20382881164551,-62.96576690673828,0.0,cars,BASE
19.918710708618164,-66.46503448486328,0.0,cars,BASE
4.604609966278076,-63.02952575683594,0.0,cars,BASE
22.63316345214844,-52.35119247436523,0.0,cars,BASE
11.857439994812012,-59.82068252563477,0.0,cars,BASE
6.070409297943115,-56.51852035522461,0.0,cars,BASE
18.968881607055664,-50.2147216796875,0.0,cars,BASE
10.049073219299316,-55.45852279663086,0.0,cars,BASE
13.08787727355957,-68.68325805664061,0.0,cars,BASE
25.39266395568848,-59.64410781860352,0.0,cars,BASE
16.629854202270508,-66.44798278808594,1.0,cars,BASE
5.610918045043945,-66.00926208496094,0.0,cars,BASE
24.64086151123047,-55.19762420654297,0.0,cars,BASE
13.630240440368652,-62.4097671508789,1.0,cars,BASE
3.4436914920806885,-58.56281661987305,0.0,cars,BASE
15.621365547180176,-50.07180786132813,1.0,cars,BASE
11.748820304870605,-52.64239883422852,1.0,cars,BASE
11.1522855758667,-65.97107696533203,0.0,cars,BASE
20.964303970336914,-59.84967422485352,0.0,cars,BASE
18.077838897705078,-62.41876220703125,1.0,cars,BASE
8.217052459716799,-63.06844711303711,0.0,cars,BASE
20.06984138488769,-56.40568542480469,1.0,cars,BASE
15.952245712280273,-59.35390090942383,1.0,cars,BASE
7.563030242919923,-59.39450073242188,0.0,cars,BASE
17.300268173217773,-54.23553848266602,1.0,cars,BASE
13.29491901397705,-55.74795532226562,1.0,cars,BASE
9.802742004394533,-69.81026458740234,0.0,cars,BASE
23.62318420410156,-62.89118957519531,0.0,cars,BASE
20.054025650024414,-65.89435577392578,0.0,cars,BASE
4.064563274383545,-63.25638961791992,0.0,cars,BASE
22.202938079833984,-52.754600524902344,0.0,cars,BASE
12.30039882659912,-59.46686553955078,0.0,cars,BASE
5.625500202178955,-56.14892959594727,0.0,cars,BASE
18.856740951538086,-50.78771591186523,0.0,cars,BASE
9.70210075378418,-54.98898696899414,0.0,cars,BASE
12.940281867980955,-69.24778747558594,0.0,cars,BASE
24.82990264892578,-59.4868278503418,0.0,cars,BASE
16.618370056152347,-65.86610412597656,1.0,cars,BASE
5.038114070892334,-66.12989044189453,0.0,cars,BASE
24.12388610839844,-55.482322692871094,1.0,cars,BASE
14.118090629577635,-62.1256332397461,1.0,cars,BASE
3.14436936378479,-58.05976486206055,0.0,cars,BASE
15.504154205322266,-50.63664245605469,1.0,cars,BASE
11.25912094116211,-52.33895492553711,1.0,cars,BASE
10.616084098815918,-66.17050933837889,0.0,cars,BASE
21.44178009033203,-60.16197204589844,0.0,cars,BASE
18.29182243347168,-62.9424057006836,1.0,cars,BASE
7.971294403076173,-63.57610321044922,0.0,cars,BASE
20.53785896301269,-56.06623458862305,1.0,cars,BASE
15.468194007873535,-59.07537078857422,1.0,cars,BASE
7.018862247467041,-59.56980514526367,0.0,cars,BASE
17.05886459350586,-53.72437286376953,1.0,cars,BASE
13.838102340698242,-55.613731384277344,1.0,cars,BASE
9.99156665802002,-70.19676971435547,0.0,cars,BASE
23.21359443664551,-62.8668327331543,0.0,cars,BASE
20.183656692504886,-65.49927520751953,0.0,cars,BASE
3.6544153690338135,-63.411659240722656,0.0,cars,BASE
21.897329330444336,-53.03081893920898,0.0,cars,BASE
12.602407455444336,-59.21053695678711,0.0,cars,BASE
5.303783416748047,-55.86805725097656,0.0,cars,BASE
18.78408432006836,-51.1845703125,0.0,cars,BASE
9.426398277282717,-54.64838409423828,0.0,cars,BASE
12.85820770263672,-69.67458343505861,0.0,cars,BASE
24.44311141967773,-59.3604621887207,0.0,cars,BASE
16.608718872070312,-65.46086883544922,1.0,cars,BASE
4.6181302070617685,-66.24477386474611,0.0,cars,BASE
23.76824188232422,-55.68929290771485,1.0,cars,BASE
14.46245002746582,-61.94396209716797,1.0,cars,BASE
2.8980712890625,-57.702880859375,0.0,cars,BASE
15.412142753601074,-51.02135848999024,1.0,cars,BASE
10.89966106414795,-52.10483932495117,1.0,cars,BASE
10.229117393493652,-66.30624389648439,0.0,cars,BASE
21.773963928222656,-60.3905029296875,0.0,cars,BASE
18.46243667602539,-63.29812622070313,1.0,cars,BASE
7.816092491149902,-63.9461555480957,0.0,cars,BASE
20.86822891235352,-55.82305908203125,1.0,cars,BASE
15.151952743530273,-58.84399795532226,1.0,cars,BASE
6.626464366912843,-59.69470977783203,0.0,cars,BASE
16.877920150756836,-53.36906433105469,1.0,cars,BASE
14.222637176513672,-55.52686309814453,1.0,cars,BASE
13.466996192932127,17.33852767944336,0.0,cars,BASE
18.40018081665039,8.692511558532715,0.0,cars,BASE
13.65371799468994,22.24365997314453,0.0,cars,BASE
27.82597541809082,19.968170166015625,0.0,cars,BASE
29.813892364501953,10.415803909301758,0.0,cars,BASE
22.71182632446289,26.904619216918945,0.0,cars,BASE
10.92764377593994,15.067477226257324,0.0,cars,BASE
26.109115600585934,6.149661540985107,0.0,cars,BASE
14.521657943725586,25.08810234069824,0.0,cars,BASE
17.587759017944336,14.080084800720215,0.0,cars,BASE
20.906389236450195,10.738850593566896,0.0,cars,BASE
16.354171752929688,21.452293395996094,1.0,cars,BASE
25.15877342224121,16.84280776977539,0.0,cars,BASE
26.55509376525879,14.035618782043455,0.0,cars,BASE
25.05156707763672,23.83204460144043,1.0,cars,BASE
15.10443115234375,11.372147560119627,0.0,cars,BASE
22.90012359619141,8.377958297729492,1.0,cars,BASE
16.53848648071289,26.94601631164551,1.0,cars,BASE
19.978797912597656,16.515607833862305,0.0,cars,BASE
21.842432022094727,14.019323348999025,0.0,cars,BASE
19.14037322998047,21.56538963317871,0.0,cars,BASE
22.98586845397949,18.587974548339844,0.0,cars,BASE
29.28887176513672,15.211766242980955,0.0,cars,BASE
22.294788360595703,22.719148635864254,1.0,cars,BASE
12.237619400024414,10.324850082397461,0.0,cars,BASE
24.71140098571777,10.31325912475586,1.0,cars,BASE
17.839584350585938,24.37781524658203,1.0,cars,BASE
13.854832649230955,17.150886535644528,0.0,cars,BASE
18.744951248168945,8.465677261352539,0.0,cars,BASE
13.533357620239258,21.848506927490234,0.0,cars,BASE
27.422332763671875,20.107078552246094,0.0,cars,BASE
30.041677474975586,10.76416015625,0.0,cars,BASE
23.116756439208984,26.977867126464844,0.0,cars,BASE
11.272186279296875,14.828253746032715,0.0,cars,BASE
26.39108085632324,6.469300746917725,0.0,cars,BASE
14.257038116455078,25.39195251464844,0.0,cars,BASE
17.332616806030273,14.41140079498291,0.0,cars,BASE
20.58750534057617,10.980827331542967,0.0,cars,BASE
16.352617263793945,21.024145126342773,1.0,cars,BASE
25.469711303710934,17.120290756225586,0.0,cars,BASE
26.814586639404297,13.727067947387695,0.0,cars,BASE
25.18810844421387,24.214191436767575,1.0,cars,BASE
14.934640884399414,11.768568992614744,0.0,cars,BASE
23.078500747680664,8.009625434875487,1.0,cars,BASE
16.860755920410153,27.184101104736328,1.0,cars,BASE
19.607271194458008,16.699710845947266,0.0,cars,BASE
22.10173225402832,13.712115287780762,0.0,cars,BASE
19.17025756835937,21.17032623291016,1.0,cars,BASE
23.218120574951172,18.939016342163086,0.0,cars,BASE
29.491352081298828,14.852449417114258,1.0,cars,BASE
22.221858978271484,23.11023712158203,1.0,cars,BASE
12.06342887878418,10.725164413452148,0.0,cars,BASE
25.06838607788086,10.105697631835938,1.0,cars,BASE
18.2150936126709,24.5432243347168,1.0,cars,BASE
14.378334045410154,16.900753021240234,0.0,cars,BASE
19.174415588378906,8.083452224731445,0.0,cars,BASE
13.337238311767578,21.30059242248535,0.0,cars,BASE
26.89138221740723,20.33071517944336,0.0,cars,BASE
30.42426300048828,11.200409889221193,0.0,cars,BASE
23.66689872741699,27.164958953857425,0.0,cars,BASE
11.734323501586914,14.482999801635742,0.0,cars,BASE
26.83803558349609,6.843306064605713,0.0,cars,BASE
13.872730255126953,25.82901382446289,0.0,cars,BASE
16.972719192504886,14.86165714263916,0.0,cars,BASE
20.125974655151367,11.307120323181152,0.0,cars,BASE
16.337926864624027,20.432262420654297,1.0,cars,BASE
25.908823013305664,17.487226486206055,0.0,cars,BASE
27.172771453857425,13.27373504638672,1.0,cars,BASE
25.44633674621582,24.72663307189941,1.0,cars,BASE
14.66897964477539,12.292845726013185,0.0,cars,BASE
23.28988265991211,7.474489212036133,1.0,cars,BASE
17.324041366577152,27.537559509277344,1.0,cars,BASE
19.0870361328125,16.949665069580078,0.0,cars,BASE
22.48615837097168,13.29384708404541,0.0,cars,BASE
19.19416618347168,20.5996208190918,1.0,cars,BASE
23.550580978393555,19.416934967041016,0.0,cars,BASE
29.804126739501953,14.359929084777832,1.0,cars,BASE
22.125856399536133,23.66736030578613,1.0,cars,BASE
11.78619384765625,11.242874145507812,0.0,cars,BASE
25.5725212097168,9.82278537750244,1.0,cars,BASE
18.72294807434082,24.815114974975586,1.0,cars,BASE
14.74317741394043,16.739328384399414,0.0,cars,BASE
19.445016860961914,7.775126934051514,0.0,cars,BASE
13.163185119628904,20.918495178222656,0.0,cars,BASE
26.52486991882324,20.512325286865234,0.0,cars,BASE
30.743194580078125,11.478869438171387,0.0,cars,BASE
24.0548152923584,27.34374618530273,0.0,cars,BASE
12.051155090332033,14.24210262298584,0.0,cars,BASE
27.19560813903809,7.0699872970581055,0.0,cars,BASE
13.58745574951172,26.15363311767578,0.0,cars,BASE
16.724210739135742,15.184919357299805,0.0,cars,BASE
19.7889404296875,11.529125213623047,0.0,cars,BASE
16.32857894897461,20.009845733642575,1.0,cars,BASE
26.23856544494629,17.715906143188477,0.0,cars,BASE
27.43963623046875,12.950637817382812,1.0,cars,BASE
25.65962219238281,25.08922576904297,1.0,cars,BASE
14.459903717041016,12.65780544281006,0.0,cars,BASE
23.39840507507324,7.065453052520753,1.0,cars,BASE
17.654178619384766,27.803136825561523,1.0,cars,BASE
18.7092399597168,17.129554748535153,0.0,cars,BASE
22.765722274780273,13.007209777832033,0.0,cars,BASE
19.200729370117188,20.192264556884766,1.0,cars,BASE
23.798999786376953,19.751657485961914,0.0,cars,BASE
30.07248687744141,14.04184627532959,1.0,cars,BASE
22.04808235168457,24.067466735839844,1.0,cars,BASE
11.548097610473633,11.580767631530762,0.0,cars,BASE
25.94724464416504,9.633708953857422,1.0,cars,BASE
19.068124771118164,25.050762176513672,1.0,cars,BASE
-62.76126480102539,-10.851856231689453,0.0,cars,BASE
-42.418739318847656,-12.920188903808596,0.0,cars,BASE
-53.86770629882813,-15.321099281311035,0.0,cars,BASE
-62.46735382080078,-5.200669288635254,0.0,cars,BASE
-41.94292068481445,-7.078783988952638,0.0,cars,BASE
-53.3198471069336,-3.42338490486145,0.0,cars,BASE
-55.95808792114258,3.2291860580444336,0.0,cars,BASE
-42.03562545776367,-3.9414095878601074,0.0,cars,BASE
-52.26917266845703,0.6509804725646973,0.0,cars,BASE
-59.65660858154297,-9.633176803588867,0.0,cars,BASE
-45.60824584960938,-13.760601043701172,0.0,cars,BASE
-54.35400390625,-10.68362045288086,1.0,cars,BASE
-58.22925186157226,-6.149636268615723,0.0,cars,BASE
-44.7154541015625,-7.5968379974365225,0.0,cars,BASE
-53.72775268554688,-7.569568157196045,1.0,cars,BASE
-59.93243408203125,1.7219538688659668,0.0,cars,BASE
-43.233558654785156,-1.3957011699676514,1.0,cars,BASE
-48.23437118530274,1.1336331367492676,1.0,cars,BASE
-60.8241081237793,-13.02668285369873,0.0,cars,BASE
-48.45219039916992,-12.779841423034668,0.0,cars,BASE
-51.8134880065918,-13.271821975708008,0.0,cars,BASE
-58.35438537597656,-3.154236316680908,0.0,cars,BASE
-47.32440948486328,-6.488514423370361,0.0,cars,BASE
-51.16729736328125,-5.192498683929443,1.0,cars,BASE
-57.672706604003906,0.05870042741298676,0.0,cars,BASE
-45.29279708862305,-3.740462303161621,1.0,cars,BASE
-50.56552505493164,-1.5250420570373535,1.0,cars,BASE
-62.73550796508789,-10.42841911315918,0.0,cars,BASE
-42.39900207519531,-12.480839729309082,0.0,cars,BASE
-54.22686004638672,-15.071649551391602,0.0,cars,BASE
-62.3565559387207,-4.791684150695801,0.0,cars,BASE
-41.7889518737793,-7.46192455291748,0.0,cars,BASE
-53.65710830688477,-3.6533708572387695,0.0,cars,BASE
-56.276527404785156,3.4849486351013184,0.0,cars,BASE
-41.644615173339844,-3.8118159770965576,0.0,cars,BASE
-52.16864776611328,1.054813027381897,0.0,cars,BASE
-59.30253601074219,-9.827083587646484,0.0,cars,BASE
-45.57060623168945,-13.324030876159668,0.0,cars,BASE
-54.6240463256836,-10.986409187316896,1.0,cars,BASE
-58.62776565551758,-6.125492572784424,0.0,cars,BASE
-44.82519912719727,-8.009394645690918,0.0,cars,BASE
-54.03765487670898,-7.30985164642334,1.0,cars,BASE
-59.7817497253418,2.1191434860229488,0.0,cars,BASE
-43.43222427368164,-1.045404314994812,1.0,cars,BASE
-48.50696182250977,1.4381078481674194,1.0,cars,BASE
-60.395301818847656,-13.034512519836426,0.0,cars,BASE
-48.41559219360352,-12.325998306274414,0.0,cars,BASE
-51.88374328613281,-12.84560489654541,1.0,cars,BASE
-58.76416015625,-3.0766189098358154,0.0,cars,BASE
-47.526710510253906,-6.860018253326416,1.0,cars,BASE
-51.21958923339844,-5.598581314086914,1.0,cars,BASE
-57.28220748901367,0.16893786191940308,0.0,cars,BASE
-45.62062072753906,-3.490456342697144,1.0,cars,BASE
-50.16499328613281,-1.550641655921936,1.0,cars,BASE
-62.7798843383789,-9.846160888671877,0.0,cars,BASE
-42.316871643066406,-11.895792007446287,0.0,cars,BASE
-54.74313735961914,-14.782143592834473,0.0,cars,BASE
-62.2898063659668,-4.212600231170653,0.0,cars,BASE
-41.52783584594727,-7.980850696563722,0.0,cars,BASE
-54.14974975585938,-3.939354658126831,0.0,cars,BASE
-56.686767578125,3.894286155700684,0.0,cars,BASE
-41.08797836303711,-3.634757280349731,0.0,cars,BASE
-52.05951309204102,1.6319886445999146,0.0,cars,BASE
-58.80779647827149,-10.113322257995604,0.0,cars,BASE
-45.51779556274414,-12.727813720703125,0.0,cars,BASE
-55.00490951538086,-11.40898609161377,1.0,cars,BASE
-59.19712829589844,-6.0961527824401855,0.0,cars,BASE
-44.97285461425781,-8.576273918151855,1.0,cars,BASE
-54.50423049926758,-6.993835926055907,1.0,cars,BASE
-59.63756942749024,2.689500093460083,0.0,cars,BASE
-43.69204330444336,-0.5286664366722107,1.0,cars,BASE
-48.82042694091797,1.920310616493225,1.0,cars,BASE
-59.81230163574219,-13.111042976379395,0.0,cars,BASE
-48.36139297485352,-11.72633457183838,0.0,cars,BASE
-51.913917541503906,-12.262187004089355,1.0,cars,BASE
-59.33106994628906,-2.946985483169556,0.0,cars,BASE
-47.79562377929688,-7.385226249694824,1.0,cars,BASE
-51.24101257324219,-6.174476623535156,1.0,cars,BASE
-56.73474884033203,0.31466183066368103,0.0,cars,BASE
-46.06440353393555,-3.120896100997925,1.0,cars,BASE
-49.602783203125,-1.5993789434432983,1.0,cars,BASE
-62.86590194702149,-9.430113792419434,0.0,cars,BASE
-42.21409606933594,-11.493080139160154,0.0,cars,BASE
-55.1366081237793,-14.622621536254885,0.0,cars,BASE
-62.30029296875,-3.7887482643127437,0.0,cars,BASE
-41.31594848632813,-8.343697547912598,0.0,cars,BASE
-54.52335739135742,-4.110130310058594,0.0,cars,BASE
-56.96261215209961,4.225382328033446,0.0,cars,BASE
-40.67071914672852,-3.508216381072998,0.0,cars,BASE
-51.9953727722168,2.0622878074646,0.0,cars,BASE
-58.462791442871094,-10.337468147277832,0.0,cars,BASE
-45.47846603393555,-12.301210403442385,0.0,cars,BASE
-55.29373168945313,-11.696025848388672,1.0,cars,BASE
-59.60313415527344,-6.0811524391174325,0.0,cars,BASE
-45.07497787475586,-8.97176456451416,1.0,cars,BASE
-54.85615921020508,-6.791941642761231,1.0,cars,BASE
-59.57695770263672,3.1082212924957275,0.0,cars,BASE
-43.851070404052734,-0.13447584211826324,1.0,cars,BASE
-48.99951553344727,2.304347515106201,1.0,cars,BASE
-59.39784240722656,-13.20962619781494,0.0,cars,BASE
-48.3250617980957,-11.302287101745605,0.0,cars,BASE
-51.88668823242188,-11.841419219970705,1.0,cars,BASE
-59.73334121704102,-2.8206598758697514,0.0,cars,BASE
-47.98562622070313,-7.768856525421143,1.0,cars,BASE
-51.220252990722656,-6.593674182891847,1.0,cars,BASE
-56.33843231201172,0.4091937839984894,0.0,cars,BASE
-46.36369323730469,-2.837250232696533,1.0,cars,BASE
-49.19827651977539,-1.6303507089614868,1.0,cars,BASE
-9.295906066894533,-7.28331708908081,0.0,cars,BASE
-3.320389032363892,1.7516323328018188,0.0,cars,BASE
-10.872095108032227,-4.311487674713135,0.0,cars,BASE
-1.0685821771621704,-12.417454719543455,0.0,cars,BASE
